2025-03-20 11:22:02 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8001"]
2025-03-20 11:22:02 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8001 (http) with context path '/'
2025-03-20 11:22:02 [restartedMain] INFO  com.techshop.TechShopApplication - Started TechShopApplication in 39.585 seconds (process running for 77.317)
2025-03-20 11:22:09 [http-nio-8001-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-03-20 11:22:09 [http-nio-8001-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-03-20 11:22:09 [http-nio-8001-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 4 ms
2025-03-20 11:22:23 [http-nio-8001-exec-8] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:22:24 [http-nio-8001-exec-10] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:22:24 [http-nio-8001-exec-3] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/21 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:22:24 [http-nio-8001-exec-2] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/21 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:30:40 [http-nio-8001-exec-2] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/21 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:30:41 [http-nio-8001-exec-4] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/21 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:30:54 [http-nio-8001-exec-3] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:30:54 [http-nio-8001-exec-2] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:30:55 [http-nio-8001-exec-10] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/19 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:30:55 [http-nio-8001-exec-9] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/19 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:30:57 [http-nio-8001-exec-5] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:30:57 [http-nio-8001-exec-4] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:30:58 [http-nio-8001-exec-10] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/21 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:30:58 [http-nio-8001-exec-1] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/21 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:30:59 [http-nio-8001-exec-4] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:30:59 [http-nio-8001-exec-7] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:31:00 [http-nio-8001-exec-9] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/20 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:31:00 [http-nio-8001-exec-3] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/20 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:31:01 [http-nio-8001-exec-6] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:31:02 [http-nio-8001-exec-4] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:31:02 [http-nio-8001-exec-3] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/19 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:31:02 [http-nio-8001-exec-5] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/19 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:31:59 [http-nio-8001-exec-10] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=khal@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:31:59 [http-nio-8001-exec-1] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=khal@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:32:03 [http-nio-8001-exec-10] INFO  c.t.s.CartItemServiceImplementation - Kreiranje nove stavke u korpi za cartId: 10, productId: 60
2025-03-20 11:32:03 [http-nio-8001-exec-4] INFO  c.t.s.CartItemServiceImplementation - Kreiranje nove stavke u korpi za cartId: 10, productId: 60
2025-03-20 11:32:38 [http-nio-8001-exec-4] INFO  c.t.s.CartItemServiceImplementation - Kreiranje nove stavke u korpi za cartId: 10, productId: 52
2025-03-20 11:33:13 [http-nio-8001-exec-9] INFO  c.t.s.CartItemServiceImplementation - Kreiranje nove stavke u korpi za cartId: 10, productId: 53
2025-03-20 11:33:18 [http-nio-8001-exec-5] INFO  c.t.s.CartItemServiceImplementation - CartItem deleted successfully for id: 45
2025-03-20 11:33:20 [http-nio-8001-exec-4] INFO  c.t.s.CartItemServiceImplementation - CartItem deleted successfully for id: 44
2025-03-20 11:33:24 [http-nio-8001-exec-8] INFO  c.t.s.CartItemServiceImplementation - Kreiranje nove stavke u korpi za cartId: 10, productId: 60
2025-03-20 11:33:25 [http-nio-8001-exec-7] INFO  c.t.s.CartItemServiceImplementation - Proizvod već postoji u korpi, ažuriranje količine za cartId: 10, productId: 60
2025-03-20 11:33:42 [http-nio-8001-exec-4] INFO  c.t.s.CartItemServiceImplementation - Proizvod već postoji u korpi, ažuriranje količine za cartId: 10, productId: 60
2025-03-20 11:34:30 [http-nio-8001-exec-4] INFO  c.t.s.CartItemServiceImplementation - CartItem deleted successfully for id: 47
2025-03-20 11:34:31 [http-nio-8001-exec-4] INFO  c.t.s.CartItemServiceImplementation - CartItem deleted successfully for id: 48
2025-03-20 11:34:38 [http-nio-8001-exec-10] INFO  c.t.controller.OrderController - Checkout za userId: 8 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=khal@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:34:38 [http-nio-8001-exec-10] INFO  c.t.s.OrderServiceImplementation - Pokrećem kreiranje porudžbine za userId: 8
2025-03-20 11:34:39 [http-nio-8001-exec-10] ERROR c.t.controller.OrderController - Greška prilikom checkout-a: Mail server connection failed. Failed messages: jakarta.mail.MessagingException: Could not convert socket to TLS;
  nested exception is:
	javax.net.ssl.SSLHandshakeException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target
2025-03-20 11:35:51 [http-nio-8001-exec-8] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/all - Dohvatanje svih porudžbina (admin)
2025-03-20 11:35:51 [http-nio-8001-exec-10] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/all - Dohvatanje svih porudžbina (admin)
2025-03-20 11:36:12 [http-nio-8001-exec-6] INFO  c.t.controller.OrderController - Brisanje porudžbine sa ID: 19
2025-03-20 11:36:12 [http-nio-8001-exec-3] INFO  c.t.controller.OrderController - Brisanje porudžbine sa ID: 20
2025-03-20 11:36:12 [http-nio-8001-exec-1] INFO  c.t.controller.OrderController - Brisanje porudžbine sa ID: 21
2025-03-20 11:36:38 [http-nio-8001-exec-7] INFO  c.t.s.CartItemServiceImplementation - Kreiranje nove stavke u korpi za cartId: 8, productId: 52
2025-03-20 11:36:38 [http-nio-8001-exec-2] INFO  c.t.s.CartItemServiceImplementation - Proizvod već postoji u korpi, ažuriranje količine za cartId: 8, productId: 52
2025-03-20 11:36:46 [http-nio-8001-exec-1] INFO  c.t.controller.OrderController - Checkout za userId: 1 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:36:46 [http-nio-8001-exec-1] INFO  c.t.s.OrderServiceImplementation - Pokrećem kreiranje porudžbine za userId: 1
2025-03-20 11:36:47 [http-nio-8001-exec-1] ERROR c.t.controller.OrderController - Greška prilikom checkout-a: Mail server connection failed. Failed messages: jakarta.mail.MessagingException: Could not convert socket to TLS;
  nested exception is:
	javax.net.ssl.SSLHandshakeException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target
2025-03-20 11:37:40 [http-nio-8001-exec-3] INFO  c.t.controller.OrderController - Checkout za userId: 1 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:37:40 [http-nio-8001-exec-3] INFO  c.t.s.OrderServiceImplementation - Pokrećem kreiranje porudžbine za userId: 1
2025-03-20 11:38:00 [http-nio-8001-exec-1] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:38:00 [http-nio-8001-exec-8] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:38:01 [http-nio-8001-exec-6] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/24 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:38:01 [http-nio-8001-exec-10] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/24 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ADMIN]]
2025-03-20 11:39:16 [http-nio-8001-exec-1] INFO  c.t.s.CartItemServiceImplementation - Kreiranje nove stavke u korpi za cartId: 11, productId: 56
2025-03-20 11:39:16 [http-nio-8001-exec-3] INFO  c.t.s.CartItemServiceImplementation - Proizvod već postoji u korpi, ažuriranje količine za cartId: 11, productId: 56
2025-03-20 11:39:24 [http-nio-8001-exec-10] INFO  c.t.controller.OrderController - Checkout za userId: 9 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic2@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:39:24 [http-nio-8001-exec-10] INFO  c.t.s.OrderServiceImplementation - Pokrećem kreiranje porudžbine za userId: 9
2025-03-20 11:39:29 [http-nio-8001-exec-8] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic2@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:39:29 [http-nio-8001-exec-2] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic2@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:39:31 [http-nio-8001-exec-6] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/25 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic2@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:39:31 [http-nio-8001-exec-4] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/25 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic2@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:40:07 [http-nio-8001-exec-7] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/all - Dohvatanje svih porudžbina (admin)
2025-03-20 11:40:07 [http-nio-8001-exec-9] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/all - Dohvatanje svih porudžbina (admin)
2025-03-20 11:40:08 [http-nio-8001-exec-5] INFO  c.t.controller.OrderController - Brisanje porudžbine sa ID: 24
2025-03-20 11:40:09 [http-nio-8001-exec-3] INFO  c.t.controller.OrderController - Brisanje porudžbine sa ID: 25
2025-03-20 11:41:53 [http-nio-8001-exec-7] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic2@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:41:53 [http-nio-8001-exec-9] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic2@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:42:00 [http-nio-8001-exec-3] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic2@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:42:00 [http-nio-8001-exec-1] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic2@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:42:02 [http-nio-8001-exec-10] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic2@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:42:02 [http-nio-8001-exec-9] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic2@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:42:13 [http-nio-8001-exec-1] INFO  c.t.s.CartItemServiceImplementation - Kreiranje nove stavke u korpi za cartId: 11, productId: 60
2025-03-20 11:42:13 [http-nio-8001-exec-4] INFO  c.t.s.CartItemServiceImplementation - Proizvod već postoji u korpi, ažuriranje količine za cartId: 11, productId: 60
2025-03-20 11:42:24 [http-nio-8001-exec-1] INFO  c.t.controller.OrderController - Checkout za userId: 9 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic2@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:42:24 [http-nio-8001-exec-1] INFO  c.t.s.OrderServiceImplementation - Pokrećem kreiranje porudžbine za userId: 9
2025-03-20 11:42:29 [http-nio-8001-exec-4] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic2@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:42:29 [http-nio-8001-exec-7] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic2@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:42:30 [http-nio-8001-exec-5] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/26 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic2@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:42:30 [http-nio-8001-exec-3] INFO  c.t.controller.OrderController - Pristup endpointu /api/orders/26 sa autentifikacijom: UsernamePasswordAuthenticationToken [Principal=stefanjelkic2@gmail.com, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_CUSTOMER]]
2025-03-20 11:49:48 [File Watcher] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2025-03-20 11:49:51 [Thread-4] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-03-20 11:49:51 [tomcat-shutdown] INFO  o.a.coyote.http11.Http11NioProtocol - Pausing ProtocolHandler ["http-nio-8001"]
2025-03-20 11:49:52 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2025-03-20 11:49:52 [Thread-4] INFO  o.a.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8001"]
2025-03-20 11:49:53 [Thread-4] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-03-20 11:49:53 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-03-20 11:49:54 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
